NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.count.active,EXPERIMENT.count.total,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch1.count,INTENSITY.ch1.coverage,INTENSITY.ch1.dmode,INTENSITY.ch1.kurtosis,INTENSITY.ch1.max,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,INTENSITY.ch1.mean_l,INTENSITY.ch1.mean_n,INTENSITY.ch1.median,INTENSITY.ch1.min,INTENSITY.ch1.mode,INTENSITY.ch1.signal,INTENSITY.ch1.skewness,INTENSITY.ch1.snr,INTENSITY.ch1.stdev,INTENSITY.ch1.sum,INTENSITY.ch1.threshold,INTENSITY.ch1.variation,INTENSITY.ch1.zscore,INTENSITY.ch2,INTENSITY.ch2.count,INTENSITY.ch2.coverage,INTENSITY.ch2.dmode,INTENSITY.ch2.kurtosis,INTENSITY.ch2.max,INTENSITY.ch2.mean,INTENSITY.ch2.mean_c,INTENSITY.ch2.mean_l,INTENSITY.ch2.mean_n,INTENSITY.ch2.median,INTENSITY.ch2.min,INTENSITY.ch2.mode,INTENSITY.ch2.signal,INTENSITY.ch2.skewness,INTENSITY.ch2.snr,INTENSITY.ch2.stdev,INTENSITY.ch2.sum,INTENSITY.ch2.threshold,INTENSITY.ch2.variation,INTENSITY.ch2.zscore,INTENSITY.ch3,INTENSITY.ch3.count,INTENSITY.ch3.coverage,INTENSITY.ch3.dmode,INTENSITY.ch3.kurtosis,INTENSITY.ch3.max,INTENSITY.ch3.mean,INTENSITY.ch3.mean_c,INTENSITY.ch3.mean_l,INTENSITY.ch3.mean_n,INTENSITY.ch3.median,INTENSITY.ch3.min,INTENSITY.ch3.mode,INTENSITY.ch3.signal,INTENSITY.ch3.skewness,INTENSITY.ch3.snr,INTENSITY.ch3.stdev,INTENSITY.ch3.sum,INTENSITY.ch3.threshold,INTENSITY.ch3.variation,INTENSITY.ch3.zscore,LOCATION,LOCATION.LOCATION.half,LOCATION.LOCATION.pole,LOCATION.LOCATION.side,LOCATION.center,LOCATION.dist,LOCATION.dist.center,LOCATION.dist.origin,LOCATION.half,LOCATION.half.1,LOCATION.half.2,LOCATION.pole,LOCATION.pole.1,LOCATION.pole.2,LOCATION.side,LOCATION.side.1,LOCATION.side.2,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.MAXIMA.Maxima1,MAXIMA.Maxima1,MAXIMA.Maxima1.count,MAXIMA.count,MAXIMA.count.half,MAXIMA.count.midcell,MAXIMA.count.pole,MAXIMA.count.side,MAXIMA.count.total,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.angularity.amplitude,SHAPE.angularity.count,SHAPE.angularity.max,SHAPE.angularity.mean,SHAPE.angularity.median,SHAPE.angularity.mid,SHAPE.angularity.min,SHAPE.angularity.stdev,SHAPE.angularity.sum,SHAPE.angularity.variation,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.feret.max,SHAPE.feret.min,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,SHAPE.width.amplitude,SHAPE.width.count,SHAPE.width.max,SHAPE.width.mean,SHAPE.width.median,SHAPE.width.mid,SHAPE.width.min,SHAPE.width.stdev,SHAPE.width.sum,SHAPE.width.variation,ZSCORE
b14,91235df6-6159-4961-a607-9e8b848bd56a,b14,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12453.378,Stats[mean=11753.757 min=8919.0 max=16381.0 stdv=1837.3701],74,0,8919,-0.5396669,16381,11753.757,6037.134,0,-0.030902814,11599,8919,,FALSE,0.53071487,1.5136344,1837.3701,869778,19451.492,0.15632194,-7.2710223,Stats[mean=9081.243 min=7642.0 max=10572.0 stdv=674.1365],74,0.9054054,10124,-0.6137407,10572,9081.243,2033.5122,0,0.18414174,9100,7642,,TRUE,-0.09013615,1.2885343,674.1365,672012,8120.2534,0.07423394,3.792018,Stats[mean=6080.0 min=3930.0 max=8062.0 stdv=959.5919],74,1,5679,-0.48484364,8062,6080,4223.6616,0,0.5054923,6073,3930,,TRUE,0.057481702,3.275265,959.5919,449920,2875.7168,0.15782762,8.286738,(x=1.40 y=8.76),,,,FALSE,8.870321,32.68533,8.870321,2,,,2,,,2,,,1.402019,8.7588215,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.08409008,0,1,0.08409008,0.08409008,0.08409008,0.08409008,0.08409008,NaN,NaN,NaN,0.87478715,2.2514658,0.7666732,0.13901733,1.6041267,1.6041267,0.7124811,1.6041358,1,127.58275,3.7866135,2,0.43284774,1.001958,0.9957312,0.61835957,0.1859076,5,0.71297115,0.61835957,0.66182286,0.71297115,0.52706355,0.08581505,NaN,0.13877857,4.659231
b15,f1b01913-cfbb-41c6-a80e-bb9ca2102e4a,b15,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12303.917,Stats[mean=12048.308 min=9538.0 max=16797.0 stdv=1764.6945],52,0,9538,-0.035537403,16797,12048.308,5742.583,0,-0.007397046,11789,9538,,FALSE,0.7566593,1.4766299,1764.6945,626512,19451.492,0.14646824,-6.9162703,Stats[mean=8396.615 min=7045.0 max=9730.0 stdv=707.64343],52,0.59615386,7045,-0.9808881,9730,8396.615,1348.8843,0,0.15085405,8338,7045,,TRUE,0.19107372,1.1913927,707.64343,436624,8120.2534,0.08427723,2.5153491,Stats[mean=5967.385 min=3711.0 max=8854.0 stdv=1317.3934],52,1,3711,-1.0175178,8854,5967.385,4111.0464,0,0.49424654,6101,3711,,TRUE,0.060799595,3.2145996,1317.3934,310304,2875.7168,0.22076562,8.06579,(x=43.45 y=14.19),,,,FALSE,45.708267,20.73486,45.708267,2,,,2,,,2,,,43.451283,14.185625,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.008453385,0,1,0.008453385,0.008453385,0.008453385,0.008453385,0.008453385,NaN,NaN,NaN,0.6307836,2.2345762,0.8017858,0.017915104,1.3010951,1.3010951,0.5822559,1.292247,1,29.840446,3.1442418,2,0.4744303,1.0000216,1,0.55175114,0.058783412,4,0.58006823,0.55175114,0.55282575,0.58006823,0.5212848,0.032470405,NaN,0.058849733,4.79189
b16,b5639946-7d7b-4724-b92a-0532dbadd998,b16,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11658.39,Stats[mean=10921.441 min=8651.0 max=14648.0 stdv=1248.6711],77,0,8651,-0.3320607,14648,10921.441,6869.449,0,-0.09732333,10759,8651,,FALSE,0.40144512,1.6289874,1248.6711,840951,19451.492,0.11433208,-8.273449,Stats[mean=8768.156 min=7175.0 max=11224.0 stdv=792.55756],77,0.8181818,7803,0.72872704,11224,8768.156,1720.4253,0,0.16891897,8666,7175,,TRUE,0.636033,1.2441105,792.55756,675148,8120.2534,0.090390444,3.2081852,Stats[mean=5615.636 min=2916.0 max=7293.0 stdv=1016.3917],77,1,2916,0.66170186,7293,5615.636,3759.2979,0,0.45912084,5793,2916,,TRUE,-0.953598,3.0251145,1016.3917,432404,2875.7168,0.18099315,7.3756666,(x=39.15 y=15.08),,,,FALSE,41.949005,17.054579,41.949005,2,,,2,,,2,,,39.14553,15.078007,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.12837464,0.059020955,3,0.15221766,0.12837464,0.13970958,0.13970958,0.0931967,0.031100303,NaN,0.24226205,0.90636146,3.5217357,0.5792779,0.22468846,1.9978008,1.9978008,0.5672773,2.0112343,1,0,4.4341683,2,0.28913933,1.0080819,0.9978295,0.4890642,0.1744751,7,0.5672376,0.4890642,0.48801115,0.5672376,0.3927625,0.07207237,NaN,0.14736792,5.3648467
b17,d6062455-8de8-48cb-905c-0647beb8f1ee,b17,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12084.702,Stats[mean=11613.577 min=9119.0 max=16622.0 stdv=1833.8994],116,0,9119,0.3557214,16622,11613.577,6177.3135,0,-0.042089447,11187,9119,,FALSE,1.0094292,1.5319045,1833.8994,1347175,19451.492,0.15790996,-7.439852,Stats[mean=8853.827 min=7230.0 max=10727.0 stdv=689.3102],116,0.8362069,8627,-0.3638047,10727,8853.827,1806.0962,0,0.17308441,8892,7230,,TRUE,0.09762354,1.2562664,689.3102,1027043.94,8120.2534,0.07785449,3.367941,Stats[mean=6957.069 min=3619.0 max=9891.0 stdv=1496.6593],116,1,3619,-0.8664902,9891,6957.069,5100.7305,0,0.5930766,7376,3619,,TRUE,-0.3781238,3.7477374,1496.6593,807020,2875.7168,0.21512786,10.00753,(x=19.01 y=15.02),,,,FALSE,24.227774,15.6478195,24.227774,2,,,2,,,2,,,19.011723,15.017968,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=26  height=1  bits=16  min=7560.0  max=27342.0],1,0.25890905,0.09798218,6,0.30101493,0.25890905,0.26788464,0.30101493,0.20303273,0.040880315,NaN,0.1578945,1.42523,2.8518448,0.5352052,0.5263066,2.5040772,2.5040772,0.8780552,2.6409554,1,45.842903,5.7847853,2,0.28940076,1.077405,0.84082186,0.5827515,0.1793114,10,0.65518755,0.5827515,0.600191,0.65518755,0.47587615,0.06865155,NaN,0.11780587,4.9864607
b18,4a68c8cf-c6f7-407b-85b6-cac6305e4423,b18,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12656.209,Stats[mean=12118.011 min=9348.0 max=17902.0 stdv=2010.7776],90,0,10933,0.24143243,17902,12118.011,5672.88,0,-0.001834591,11597,9348,,FALSE,0.9648092,1.4681362,2010.7776,1090621,19451.492,0.16593298,-6.832321,Stats[mean=8664.455 min=7048.0 max=10764.0 stdv=853.9288],90,0.74444443,8984,-0.5463172,10764,8664.455,1616.7241,0,0.16387685,8707,7048,,TRUE,-0.011499769,1.2293963,853.9288,779800.94,8120.2534,0.09855539,3.014807,Stats[mean=5224.3335 min=3422.0 max=6829.0 stdv=914.70886],90,1,3422,-0.92716,6829,5224.3335,3367.995,0,0.4200453,5290,3422,,TRUE,-0.24252033,2.8143218,914.70886,470190,2875.7168,0.17508623,6.6079383,(x=42.14 y=15.77),,,,FALSE,44.996048,18.704496,44.996048,2,,,2,,,2,,,42.140713,15.773537,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.17712928,0.034301072,3,0.1924263,0.17712928,0.18083633,0.1924263,0.1581252,0.017448427,NaN,0.098506734,1.0726684,3.008276,0.6398885,0.3153207,2.0209506,2.0209506,0.6717969,2.045169,1,39.027485,4.589713,2,0.33439845,1.0160248,0.99719685,0.58072937,0.22044173,7,0.66997963,0.58072937,0.592726,0.66997963,0.4495379,0.08400059,NaN,0.1446467,4.4792027
b19,f192a2d3-4c87-4a26-b8dc-793815631d1d,b19,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12030.07,Stats[mean=11407.833 min=8690.0 max=19792.0 stdv=2629.342],66,0.015151516,8690,1.2419958,19792,11407.833,6383.0576,0,-0.05850826,10657,8690,,FALSE,1.4222463,1.5595329,2629.342,752917,19451.492,0.23048568,-7.6876473,Stats[mean=8703.106 min=7030.0 max=10135.0 stdv=720.9348],66,0.7878788,9494,-0.5538879,10135,8703.106,1655.3755,0,0.16575614,8840,7030,,TRUE,-0.21500582,1.2348807,720.9348,574405,8120.2534,0.082836494,3.0868826,Stats[mean=7268.6816 min=3386.0 max=10707.0 stdv=2113.2886],66,1,3386,-1.2415632,10707,7268.6816,5412.3433,0,0.62419426,7599,3386,,TRUE,-0.12940052,3.9156017,2113.2886,479733,2875.7168,0.2907389,10.618908,(x=17.47 y=16.63),,,,FALSE,24.11963,15.352827,24.11963,2,,,2,,,2,,,17.471527,16.628359,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.26307854,0,1,0.26307854,0.26307854,0.26307854,0.26307854,0.26307854,NaN,NaN,NaN,0.82505196,1.907497,0.80691236,0.55832756,1.466936,1.466936,0.7690371,1.4762294,1,68.97557,3.5845315,2,0.48816773,1.025357,0.98909974,0.64447,0.22141027,4,0.7447057,0.64447,0.6549394,0.7447057,0.5232954,0.11151729,NaN,0.17303722,5.0349507
b20,0dc0327f-786f-4eb2-adc6-e5354b7289a6,b20,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,13995.556,Stats[mean=20094.75 min=19760.0 max=20711.0 stdv=428.42764],4,1,19760,-0.8888973,20711,20094.75,2303.8594,0,0.63472587,20052,19760,,TRUE,0.8948818,1.1294966,428.42764,80379,19451.492,0.021320377,2.7747295,Stats[mean=7492.25 min=6755.0 max=8033.0 stdv=535.1133],4,0,6755,-0.93291694,8033,7492.25,444.51904,0,0.106882386,7634,6755,,FALSE,-0.6018373,1.0630727,535.1133,29969,8120.2534,0.07142224,0.82892257,Stats[mean=2788.5 min=2287.0 max=3493.0 stdv=506.31842],4,0.25,2287,-0.904635,3493,2788.5,932.1616,0,0.17680247,2705,2287,,FALSE,0.65605724,1.5021507,506.31842,11154,2875.7168,0.18157376,1.8288823,(x=0.05 y=18.33),,,,FALSE,18.334635,29.442247,18.334635,2,,,2,,,2,,,0.05202338,18.33456,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=5  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.04020959,3.347498,0.5636804,0,0.43629134,0.43629134,0.13033357,0.42451927,1,170.53772,0.9467892,2,0.2689593,1,0.9976004,0,0,1,0,0,0,0,0,NaN,NaN,0,3.290425
b21,350287a8-dd20-47b5-825e-1d82ec32b4d6,b21,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,13197.37,Stats[mean=13057.232 min=9537.0 max=19267.0 stdv=2433.245],73,0,11190,-0.35660404,19267,13057.232,4733.658,0,0.07311726,12541,9537,,FALSE,0.7294555,1.3625315,2433.245,953177.94,19451.492,0.18635228,-5.7011385,Stats[mean=11538.891 min=7380.0 max=17798.0 stdv=2370.788],73,0.9726027,7380,-0.46934277,17798,11538.891,4491.1597,0,0.30363643,11445,7380,,TRUE,0.49898863,1.637249,2370.788,842339,8120.2534,0.20546067,8.374948,Stats[mean=6255.877 min=3225.0 max=8966.0 stdv=1717.8665],73,1,8033,-1.2345778,8966,6255.877,4399.5386,0,0.52305543,6499,3225,,TRUE,-0.20970948,3.370009,1717.8665,456679.03,2875.7168,0.27460042,8.631805,(x=3.74 y=19.18),,,,FALSE,19.54326,25.683601,19.54326,2,,,2,,,2,,,3.7381916,19.182413,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.022962548,0,1,0.022962548,0.022962548,0.022962548,0.022962548,0.022962548,NaN,NaN,NaN,0.8927954,2.2158382,0.80785555,0.03973847,1.5381192,1.5381192,0.6941478,1.532195,1,45.423748,3.726611,2,0.48048747,1.0001475,0.9999838,0.66931564,0.045616627,4,0.6911742,0.66931564,0.67026544,0.6911742,0.6455576,0.024647234,NaN,0.036824528,3.9988785
b22,6bcc3aaa-35c4-4aa5-b645-cd0cb616285e,b22,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12547.645,Stats[mean=15430.428 min=8628.0 max=23558.0 stdv=4723.739],234,0.2948718,9225,-1.476511,23558,15430.428,2360.463,0,0.2625032,14635,8628,,FALSE,0.23282707,1.1529746,4723.739,3610720,19451.492,0.30613142,-2.8429017,Stats[mean=11540.038 min=7045.0 max=21142.0 stdv=3587.318],234,0.87606835,8103,-0.12407075,21142,11540.038,4492.307,0,0.30369222,10157,7045,,TRUE,0.94550157,1.6374118,3587.318,2700369,8120.2534,0.31085843,8.377088,Stats[mean=7614.214 min=2578.0 max=13966.0 stdv=3122.2576],234,0.991453,3233,-1.2605013,13966,7614.214,5757.8755,0,0.6586992,7022,2578,,TRUE,0.2403203,4.101738,3122.2576,1781726,2875.7168,0.41005647,11.296836,(x=1.39 y=20.21),,,,FALSE,20.261816,27.595547,20.261816,2,,,2,,,2,,,1.3936884,20.213827,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=37  height=1  bits=16  min=7560.0  max=27342.0],1,0.1803967,0.56932837,11,0.28514618,0.1803967,0.23434632,0.12828071,0.01585076,0.096220404,NaN,0.5333823,2.7614489,3.7944436,0.48259482,0.051922224,3.8215897,3.8215897,1.0071542,3.904989,1,143.09058,8.479732,2,0.24074596,1.0236553,0.88552237,0.75285476,0.20412779,15,0.8309822,0.75285476,0.7642495,0.8309822,0.6268544,0.0712655,NaN,0.09466036,4.575562
b23,69ef3b23-426c-4efa-992f-faa86bd89751,b23,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,13371.084,Stats[mean=13262.619 min=9487.0 max=21573.0 stdv=2976.9905],113,0.053097345,9487,0.26991037,21573,13262.619,4528.2715,0,0.08950755,12291,9487,,FALSE,0.98188645,1.3414311,2976.9905,1498676,19451.492,0.22446474,-5.453774,Stats[mean=14755.991 min=8860.0 max=19631.0 stdv=2671.202],113,1,8860,-0.47823313,19631,14755.991,7708.2603,0,0.46005696,15303,8860,,TRUE,-0.5012492,2.0937223,2671.202,1667427,8120.2534,0.18102491,14.374077,Stats[mean=8749.363 min=3379.0 max=12690.0 stdv=2442.8936],113,1,3379,-0.57910955,12690,8749.363,6893.025,0,0.77205545,9137,3379,,TRUE,-0.56294936,4.7132373,2442.8936,988678.06,2875.7168,0.27920815,13.523975,(x=2.97 y=20.31),,,,FALSE,20.528427,26.054125,20.528427,2,,,2,,,2,,,2.9724803,20.312082,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.094189204,0,1,0.094189204,0.094189204,0.094189204,0.094189204,0.094189204,NaN,NaN,NaN,1.3182974,1.5255698,0.8893396,0.19742414,1.645483,1.645483,1.0786022,1.6388303,1,111.9964,4.3159637,2,0.6199215,1.0040364,0.9892005,0.97661144,0.27515054,4,1.0784941,0.97661144,1.0123041,1.0728557,0.80334353,0.12946399,NaN,0.13256449,3.8446937
b24,26c02106-fb52-4b3e-a09e-bf352959f3a1,b24,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12392.052,Stats[mean=12063.511 min=8964.0 max=19761.0 stdv=2787.9143],90,0.022222223,8964,0.48440328,19761,12063.511,5727.38,0,-0.006183805,11044,8964,,FALSE,1.1727422,1.4747689,2787.9143,1085716,19451.492,0.23110306,-6.89796,Stats[mean=12228.389 min=8476.0 max=17398.0 stdv=2360.2634],90,1,8476,-1.0043148,17398,12228.389,5180.6577,0,0.33716092,12156,8476,,TRUE,0.20922282,1.7350817,2360.2634,1100555,8120.2534,0.19301508,9.660698,Stats[mean=6826.878 min=3280.0 max=10810.0 stdv=1831.3374],90,1,3280,-1.0030205,10810,6826.878,4970.5396,0,0.5800757,6922,3280,,TRUE,0.06524207,3.6776042,1831.3374,614419,2875.7168,0.268254,9.752098,(x=5.36 y=21.14),,,,FALSE,21.80747,23.53331,21.80747,2,,,2,,,2,,,5.3558316,21.139555,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.28866187,0.12451271,3,0.34319583,0.28866187,0.30410668,0.30410668,0.21868312,0.063677,NaN,0.22059374,1.1211747,2.5385473,0.68375206,0.5570821,1.9337714,1.9337714,0.76176304,1.9797084,1,38.352875,4.5393353,2,0.3817448,1.0501337,0.960206,0.62807083,0.18914574,7,0.7130906,0.62807083,0.62522155,0.7130906,0.52394485,0.07755259,NaN,0.12347745,4.7136636
b25,aa08251d-52ca-4945-a8b8-58061a96d57f,b25,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11931.59,Stats[mean=11535.465 min=8829.0 max=16338.0 stdv=1886.3909],155,0,10258,-0.35832,16338,11535.465,6255.426,0,-0.048322972,11086,8829,,FALSE,0.7946835,1.5422777,1886.3909,1787997,19451.492,0.16352968,-7.5339293,Stats[mean=8806.277 min=6227.0 max=10719.0 stdv=762.5966],155,0.82580644,8336,0.08037658,10719,8806.277,1758.5464,0,0.17077246,8731,6227,,TRUE,-0.035532583,1.2495195,762.5966,1364973,8120.2534,0.086596936,3.2792718,Stats[mean=5643.729 min=2924.0 max=8186.0 stdv=1114.505],155,1,4724,-0.5232846,8186,5643.729,3787.3906,0,0.4619262,5689,2924,,TRUE,-0.43148446,3.040248,1114.505,874778,2875.7168,0.1974767,7.4307837,(x=6.20 y=27.52),,,,FALSE,28.211546,21.7002,28.211546,2,,,2,,,2,,,6.200904,27.52163,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=32  height=1  bits=16  min=7560.0  max=27342.0],1,0.12921657,0.30000308,9,0.24720481,0.12921657,0.14213791,0.22145137,0.025966551,0.084050305,NaN,0.6504608,1.8117546,3.8332932,0.45168364,0.25209236,3.228167,3.228167,0.8421393,3.3067007,1,115.1668,7.099658,2,0.22135915,1.027024,0.87690675,0.5831417,0.18680695,13,0.65602005,0.5831417,0.60890204,0.65602005,0.4692131,0.06702201,NaN,0.11493263,5.1223598
b26,36d02137-e4f8-4dfa-8eab-6f73d637e4f8,b26,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:1/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12160.477,Stats[mean=11869.25 min=9569.0 max=17065.0 stdv=1765.9277],124,0,10749,-0.010500056,17065,11869.25,5921.6406,0,-0.021686219,11443,9569,,FALSE,0.8950628,1.498906,1765.9277,1471787,19451.492,0.14878175,-7.131924,Stats[mean=8591.129 min=6415.0 max=11376.0 stdv=934.2864],124,0.7016129,7653,-0.20360686,11376,8591.129,1543.398,0,0.16031161,8611,6415,,TRUE,0.07079553,1.2189922,934.2864,1065300,8120.2534,0.10875013,2.878071,Stats[mean=5051.5 min=2739.0 max=6956.0 stdv=905.7841],124,0.9919355,3781,-0.5700688,6956,5051.5,3195.1616,0,0.4027861,5246,2739,,TRUE,-0.28242832,2.7212172,905.7841,626386,2875.7168,0.17930993,6.2688427,(x=49.27 y=36.71),,,,FALSE,61.439907,23.115957,61.439907,2,,,2,,,2,,,49.269737,36.706333,0,,0,,0,0,0,0,0,0,1,1,1,1,1,1,ip[width=29  height=1  bits=16  min=7560.0  max=27342.0],1,0.13001306,0.17158556,8,0.18492855,0.13001306,0.16174828,0.18492855,0.013342993,0.06424001,NaN,0.49410427,1.4886446,3.8896506,0.4594948,0.28364182,2.9034853,2.9034853,0.7464643,2.969474,1,11.992362,6.38058,2,0.22483394,1.0287296,0.8814481,0.53107435,0.1901392,12,0.6052499,0.53107435,0.54782724,0.6052499,0.41511068,0.06978143,NaN,0.13139671,4.919205
