object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Diameter,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Euclidean Diameter,Length of the Skeleton,Average Branch Length,Total Intensity_0,Total Intensity_1,Total Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Size in pixels,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Mean Defect Displacement,Mean Defect Area,Convexity,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Number of Defects,Object Area,Convex Hull Center_0,Convex Hull Center_1,Variance of Defect Area,Convex Hull Area,Skewness of Defect Area,Object Center_0,Object Center_1
58,1,30,0,Label 1,1.0,0.0,44.79899,0.0,180.0,350.0,2.0,26.925823,44.79899,22.399494,2350594.0,5178259.0,1093236.0,160.0,347.0,178.54941,353.75494,195.0,367.0,7123.0,12512.0,3365.0,-0.1527078,0.98776835,-0.03152752,0.9873318,0.15387572,0.038705636,0.043083522,-0.025217472,-0.9987532,1849055.8,8495630.0,150489.0,13701.0,26542.0,5797.0,9290.886,20467.428,4321.091,10.408924,3.9009366,1849055.8,-1051429.1,-94897.086,-1051429.1,8495630.0,357250.2,-94897.086,357250.2,150489.0,0.74284667,-0.24952671,0.402563,0.9676268,0.25238535,0.25238535,-0.9676268,253.0,0.008541925,-0.21635203,0.5650364,76413416.0,47246364.0,20763678.0,7289.0,4049.0,2537.0,2766376.8,17347750.0,131840.53,17908.0,24442.0,5660.0,14007.959,8661.111,3806.3572,-1.5975362,1.3454344,0.52431726,2766376.8,-3662526.8,-214520.14,-3662526.8,17347750.0,683305.9,-214520.14,683305.9,131840.53,2.9966242,0.9643714,0.8654736,9.539001,111.75,0.36142856,176.12305,358.05368,3.3840518,4.0,253.0,177.0,356.5,22658.916,700.0,1.8163998,178.54941,353.75494
59,1,31,0,Label 1,1.0,0.0,13.727922,0.0,203.0,359.0,8.0,13.453624,26.213203,3.2766504,470741.0,872180.0,226843.0,198.0,355.0,203.13725,359.37256,209.0,365.0,7289.0,14195.0,3676.0,-0.37562254,-0.92563415,0.04592525,0.9233048,-0.3780401,-0.06777835,0.08009954,0.01694393,0.9966428,611936.9,1455584.1,131625.34,11038.0,19200.0,5319.0,9230.216,17101.568,4447.902,3.6741307,1.1158376,611936.9,-410671.47,-50511.92,-410671.47,1455584.1,109627.04,-50511.92,109627.04,131625.34,0.22924525,-0.74050206,0.08688513,0.7360005,0.67698103,0.67698103,-0.7360005,51.0,-0.24631567,-0.20217247,-0.22266747,51104996.0,33510452.0,14045127.0,7167.0,4325.0,2537.0,3397647.2,21975790.0,134429.31,17908.0,26542.0,5797.0,13883.454,9103.627,3815.5737,-1.5674107,1.4159201,0.51983565,3397647.2,-5109376.0,-270570.22,-5109376.0,21975790.0,841144.94,-270570.22,841144.94,134429.31,2.416691,1.2230549,0.84377486,3.7956312,29.5,0.46363637,202.88136,359.61017,0.0,2.0,51.0,203.0,359.5,12.5,110.0,0.0,203.13725,359.37256
60,1,32,0,Label 1,1.0,0.0,16.485281,0.0,241.0,366.0,9.0,13.038404,27.970562,3.1078403,491398.0,924482.0,248625.0,235.0,360.0,240.9649,364.6842,249.0,369.0,7498.0,13455.0,3506.0,-0.24772151,0.9655885,-0.07920159,0.96855325,0.24877988,0.0036301755,0.023209015,-0.07581168,-0.99685204,432344.16,1396817.8,145115.11,10093.0,19070.0,5401.0,8621.018,16218.982,4361.8423,4.235735,1.3217666,432344.16,-263497.53,-23938.893,-263497.53,1396817.8,25500.84,-23938.893,25500.84,145115.11,0.47174752,-0.04089776,0.32739803,0.9159002,0.40140608,0.40140608,-0.9159002,57.0,-0.8492825,-0.41776687,-0.053735066,52862070.0,27306820.0,14277727.0,7487.0,4006.0,2537.0,1586081.9,8894807.0,114878.71,16604.0,21545.0,5319.0,13889.141,7174.677,3751.3733,-1.965153,2.1861331,0.37045315,1586081.9,-1902875.4,-108260.17,-1902875.4,8894807.0,381669.03,-108260.17,381669.03,114878.71,6.1604853,4.7100205,0.5950528,4.2187147,17.25,0.45238096,241.94203,363.43478,0.17235474,4.0,57.0,241.5,364.0,443.58334,126.0,1.1379457,240.9649,364.6842
61,1,33,0,Label 1,1.0,0.0,9.828427,0.0,138.0,367.0,7.0,8.062258,18.899494,2.6999278,309694.0,573427.0,138720.0,135.0,364.0,138.55882,366.94116,144.0,370.0,7385.0,14184.0,3704.0,-0.5992337,0.80055517,0.0055185943,0.80057406,0.59922314,0.003577803,-0.00044264074,0.0065619834,-0.99997836,1283760.9,1866993.0,50921.94,12047.0,19620.0,4531.0,9108.647,16865.5,4080.0,2.3613067,1.1464592,1283760.9,-992744.75,3251.8823,-992744.75,1866993.0,1019.08826,3251.8823,1019.08826,50921.94,0.8050559,0.02337804,0.29215145,0.93141085,0.36396948,0.36396948,-0.93141085,34.0,0.056402933,-0.6580109,-0.5333814,47437756.0,29943504.0,13086153.0,7123.0,4322.0,2777.0,3085821.8,17433626.0,152055.73,17483.0,24442.0,7016.0,13870.688,8755.411,3826.3606,-1.7241412,1.4908457,1.1134421,3085821.8,-4974108.0,-293520.22,-4974108.0,17433626.0,801658.6,-293520.22,801658.6,152055.73,2.9267833,1.5535003,4.7305984,3.4233866,5.0,0.6296296,139.75,365.75,2.82964,4.0,34.0,139.0,366.5,38.0,54.0,1.7075939,138.55882,366.94116
62,1,34,0,Label 1,1.0,0.0,11.485281,0.0,156.0,373.0,6.0,9.0,17.31371,2.885618,285590.0,621917.0,134796.0,151.0,371.0,156.35484,373.0,161.0,376.0,7865.0,16713.0,3792.0,-0.34612712,0.9320303,-0.10731002,0.937861,0.34675354,-0.013366089,0.02475253,-0.10526825,-0.99413574,1152253.5,3484153.0,98707.23,12181.0,23622.0,4876.0,9212.581,20061.838,4348.2583,2.6407385,0.99868137,1152253.5,-993909.7,-101452.57,-993909.7,3484153.0,61632.43,-101452.57,61632.43,98707.23,0.91862464,0.028742595,0.09635362,0.97518134,0.2214076,0.2214076,-0.97518134,31.0,0.25330898,-0.92777103,-1.1859181,48087910.0,31124188.0,13197452.0,7123.0,4401.0,2762.0,3333079.8,20944032.0,135958.78,17908.0,26542.0,5797.0,13898.241,8995.431,3814.2925,-1.5876231,1.4737034,0.64607376,3333079.8,-5218437.0,-245950.84,-5218437.0,20944032.0,815620.25,-245950.84,815620.25,135958.78,2.5942326,1.4258922,1.2331212,3.6035166,6.3333335,0.62,154.10527,373.0,0.0,3.0,31.0,155.5,373.0,17.333334,50.0,1.2933428,156.35484,373.0
63,1,35,0,Label 1,1.0,0.0,14.656855,0.0,345.0,377.0,7.0,13.152946,24.727922,3.5325603,683651.0,1165700.0,266743.0,343.0,371.0,345.2258,377.62903,348.0,385.0,8739.0,13129.0,3606.0,0.22165078,0.97370005,0.052717354,-0.97504824,0.22199225,-0.0006386512,-0.012324699,-0.051260404,0.99860924,3588457.2,9627973.0,137441.44,16571.0,27039.0,5195.0,11026.629,18801.613,4302.3066,3.7564626,1.3345516,3588457.2,-1445534.9,-183620.77,-1445534.9,9627973.0,82386.72,-183620.77,82386.72,137441.44,1.1696082,0.35872605,0.45273402,-0.023299204,-0.99972856,0.99972856,-0.023299204,62.0,0.82150185,-0.5247913,-0.5162797,53290450.0,49463270.0,15042223.0,6393.0,4490.0,2899.0,8628569.0,137677170.0,407045.0,25453.0,49904.0,7939.0,14310.002,13282.297,4039.2651,0.09412766,1.5156698,1.4618921,8628569.0,-17337016.0,-825937.3,-17337016.0,137677170.0,6145724.5,-825937.3,6145724.5,407045.0,1.072454,0.90063804,2.954513,5.9944034,4.0,0.8857143,343.25,376.5,0.0,2.0,62.0,345.0,377.5,2.0,70.0,0.0,345.2258,377.62903
64,1,36,0,Label 1,1.0,0.0,47.455845,0.0,366.0,385.0,2.0,12.727922,47.455845,23.727922,2188099.0,6108309.0,993085.0,352.0,374.0,362.0663,385.90308,369.0,399.0,6908.0,13289.0,3637.0,-0.30146128,0.9534221,0.0103629725,0.95151824,0.30012718,0.06735553,0.061108038,0.030165639,-0.99767524,11385300.0,76943030.0,649925.25,20198.0,46818.0,7802.0,11163.7705,31164.842,5066.7603,7.4688973,4.080534,11385300.0,-23095954.0,-1444452.5,-23095954.0,76943030.0,4932304.5,-1444452.5,4932304.5,649925.25,0.82166535,0.118569724,0.9617566,0.17413723,-0.9847214,0.9847214,0.17413723,196.0,-0.3893954,-1.0243398,1.046991,70927096.0,65952176.0,19837688.0,6393.0,4488.0,2713.0,8247450.5,123610856.0,335242.94,25453.0,49904.0,7939.0,14480.828,13465.124,4050.161,-0.015284639,1.425507,1.0681347,8247450.5,-14937824.0,-657514.56,-14937824.0,123610856.0,5108442.5,-657514.56,5108442.5,335242.94,0.8918141,0.79411894,1.4353491,6.9541593,38.166668,0.46117648,358.23145,386.08298,5.7016788,6.0,196.0,360.0,386.0,4360.567,425.0,2.372572,362.0663,385.90308
65,1,37,0,Label 1,1.0,0.0,28.727922,0.0,214.0,379.0,2.0,25.298222,28.727922,14.363961,1087580.0,2158755.0,514919.0,201.0,376.0,214.45833,379.93332,226.0,387.0,7487.0,13401.0,3595.0,-0.3321278,0.94172007,-0.053426795,0.94164664,0.33432156,0.039124344,0.05470591,-0.03731488,-0.997805,1005309.3,2979891.0,103107.83,11410.0,21545.0,5115.0,9063.167,17989.625,4290.9917,7.085046,1.6919255,1005309.3,-793742.4,-79986.97,-793742.4,2979891.0,155707.58,-79986.97,155707.58,103107.83,0.4866544,-0.2322351,0.13625474,0.96979564,0.2439188,0.2439188,-0.96979564,120.0,-0.79728365,-0.44141787,-0.29450753,62480760.0,36104650.0,16964414.0,7192.0,4247.0,2537.0,2316149.2,13429333.0,124925.234,17908.0,24232.0,5401.0,13934.157,8051.884,3783.3215,-1.680766,1.6390332,0.47374207,2316149.2,-2623994.8,-165112.23,-2623994.8,13429333.0,562951.3,-165112.23,562951.3,124925.234,3.938838,2.2068758,0.63207346,6.4818683,51.666668,0.43636364,211.87097,381.8258,0.0,3.0,120.0,213.0,381.0,2836.3333,275.0,1.2092108,214.45833,379.93332
66,1,38,0,Label 1,1.0,0.0,7.8284273,0.0,149.0,380.0,2.0,7.28011,7.8284273,3.9142137,114617.0,265730.0,62600.0,146.0,378.0,149.07692,379.23077,154.0,381.0,7736.0,17857.0,4469.0,-0.31813964,0.9370191,0.14416084,0.9466392,0.3056996,0.10208808,0.051588573,0.16894656,-0.9842742,325626.84,1424032.5,61516.082,9943.0,22600.0,5215.0,8816.692,20440.77,4815.385,2.0669785,0.532741,325626.84,-417604.06,-3475.2664,-417604.06,1424032.5,80973.32,-3475.2664,80973.32,61516.082,-0.11831787,-0.49660495,0.2727168,0.95442957,0.29843625,0.29843625,-0.95442957,13.0,-0.28552562,-0.06868642,-1.2870231,45346630.0,26618588.0,12355041.0,7123.0,4401.0,2762.0,2479759.8,15758413.0,126316.46,17483.0,24442.0,5660.0,13927.098,8175.2417,3794.5457,-1.770332,1.7852967,0.57474464,2479759.8,-3790838.0,-174305.81,-3790838.0,15758413.0,619477.4,-174305.81,619477.4,126316.46,3.785748,2.7286518,1.1490229,2.5410867,5.5,0.5416667,150.0,378.72726,0.0,2.0,13.0,149.5,379.0,12.5,24.0,0.0,149.07692,379.23077
67,1,39,0,Label 1,1.0,0.0,39.455845,0.0,349.0,401.0,2.0,30.265491,39.455845,19.727922,1674674.0,5449523.0,738348.0,345.0,385.0,351.32895,400.5658,360.0,417.0,6807.0,18604.0,3873.0,-0.37466505,-0.92671305,0.028792456,0.9264482,-0.37541357,-0.027537497,0.036328435,0.016357383,0.999206,8897348.0,46047436.0,186614.98,19015.0,48842.0,6117.0,11017.592,35852.125,4857.5527,9.216993,2.876908,8897348.0,-17960162.0,-748010.94,-17960162.0,46047436.0,1783372.4,-748010.94,1783372.4,186614.98,0.88249433,-0.6457682,0.058763374,0.17757496,-0.98410726,0.98410726,0.17757496,152.0,-0.01880059,-0.19063637,0.11472606,74120560.0,73211160.0,20838250.0,6393.0,4942.0,2770.0,9011114.0,112612640.0,375750.4,25453.0,49904.0,7939.0,14662.821,14482.92,4122.3047,-0.29800647,1.334766,1.2625031,9011114.0,-17916290.0,-904376.3,-17916290.0,112612640.0,5014584.0,-904376.3,5014584.0,375750.4,0.5422123,0.73718494,2.5395296,7.8265657,82.0,0.31666666,352.31097,400.4695,-0.59279966,4.0,152.0,352.0,400.5,6214.6665,480.0,0.60744387,351.32895,400.5658
68,1,40,0,Label 1,1.0,0.0,36.31371,0.0,101.0,394.0,2.0,31.06445,36.31371,18.156855,1144075.0,2074093.0,558925.0,87.0,387.0,101.238464,393.02307,119.0,397.0,6618.0,13139.0,3477.0,-0.49688095,0.8669646,0.038492873,0.8666174,0.49803784,-0.030538933,0.04564708,-0.018184379,0.9987921,1082045.6,1820999.0,119898.164,11773.0,19154.0,5130.0,8800.577,15954.562,4299.423,9.620044,1.8680675,1082045.6,-630178.8,-56522.9,-630178.8,1820999.0,76437.42,-56522.9,76437.42,119898.164,0.44243932,-0.008167571,0.07616006,0.9949223,0.100646004,0.100646004,-0.9949223,130.0,-0.08576301,-0.49237916,-0.45241293,68029940.0,30950030.0,18138572.0,8729.0,4216.0,2645.0,691855.75,3885447.8,98675.5,16487.0,17552.0,4820.0,13906.365,6326.662,3707.8027,-1.167751,2.4632308,0.19863409,691855.75,-352167.75,-18056.826,-352167.75,3885447.8,139163.42,-18056.826,139163.42,98675.5,4.4942203,6.01605,0.025490098,6.2879033,38.0,0.40625,103.36316,390.4579,4.7938275,5.0,130.0,102.5,391.5,3891.0,320.0,2.177619,101.238464,393.02307
69,1,41,0,Label 1,1.0,0.0,22.656855,0.0,298.0,391.0,2.0,21.0,22.656855,11.328427,834957.0,1894790.0,401963.0,287.0,389.0,296.71277,391.7553,309.0,396.0,6796.0,14454.0,3351.0,-0.3369148,0.927749,-0.16053115,0.9402523,0.34042656,-0.005946116,0.049132563,-0.15294312,-0.98701286,1706510.0,7146591.0,186045.36,13041.0,26530.0,5319.0,8882.521,20157.34,4276.202,5.6012325,1.507003,1706510.0,-2228963.5,-239897.56,-2228963.5,7146591.0,320370.03,-239897.56,320370.03,186045.36,0.7290325,-0.038021114,0.24593258,0.99378604,-0.111307226,-0.111307226,-0.99378604,94.0,-0.066040084,-0.5602257,-0.17678297,58647896.0,33160974.0,15806549.0,6326.0,4443.0,2879.0,2638374.0,12722858.0,119656.11,20099.0,26155.0,5627.0,14070.993,7956.088,3792.3582,-1.1626462,2.142885,0.40428808,2638374.0,-2653817.8,-157032.97,-2653817.8,12722858.0,485776.2,-157032.97,485776.2,119656.11,3.5658984,4.85121,0.5433815,6.9732018,15.0,0.6103896,298.73334,392.38333,0.8652053,4.0,94.0,297.5,392.0,142.0,154.0,0.8840953,296.71277,391.7553
70,1,42,0,Label 1,1.0,0.0,52.28427,0.0,262.0,395.0,2.0,30.0,52.28427,26.142136,2277267.0,4388185.0,1115865.0,243.0,393.0,260.58963,401.7012,278.0,412.0,5821.0,12145.0,3304.0,-0.30923167,0.94871885,-0.06563815,0.9501782,0.31107745,0.019803226,0.03920624,-0.056244157,-0.997647,2496473.0,12397319.0,245399.03,13325.0,26386.0,7025.0,9072.777,17482.809,4445.6772,9.947413,4.3109293,2496473.0,-3600879.0,-221164.44,-3600879.0,12397319.0,478604.72,-221164.44,478604.72,245399.03,0.3635124,0.7812897,1.3848777,0.9570913,-0.2897866,-0.2897866,-0.9570913,251.0,0.02721926,-0.537441,5.117375,76283850.0,41684452.0,20834940.0,6705.0,4098.0,2708.0,2105863.8,11748814.0,165340.12,17887.0,26530.0,9045.0,13950.96,7623.345,3810.34,-1.835123,2.3382373,2.27273,2105863.8,-2540108.8,-184839.61,-2540108.8,11748814.0,560919.56,-184839.61,560919.56,165340.12,5.564235,6.2709394,19.167303,9.27859,103.5,0.3774436,259.64252,402.18115,-3.2782516,4.0,251.0,260.0,402.0,11715.0,665.0,0.43517932,260.58963,401.7012
71,1,43,0,Label 1,1.0,0.0,6.8284273,0.0,309.0,401.0,2.0,6.0,6.8284273,3.4142137,92252.0,192863.0,42271.0,306.0,400.0,308.7,400.3,313.0,402.0,8229.0,16876.0,3635.0,-0.44254097,-0.7165888,0.5391271,0.8954189,-0.38583326,0.22216609,0.048811432,0.58106214,0.81239414,540121.56,1948421.2,66297.69,10450.0,21286.0,4487.0,9225.2,19286.3,4227.1,1.7957251,0.4420083,540121.56,-917834.2,-85736.72,-917834.2,1948421.2,85206.67,-85736.72,85206.67,66297.69,0.019667909,-0.15253945,-1.0228006,0.9975825,-0.069491915,-0.069491915,-0.9975825,10.0,-1.2413327,-1.166911,0.12902208,44989470.0,28861584.0,12172349.0,6705.0,4381.0,2851.0,3842575.8,25147372.0,146679.58,20099.0,30715.0,6309.0,14165.451,9087.4,3832.6035,-0.96923786,1.8568548,0.8428999,3842575.8,-5462707.5,-264314.62,-5462707.5,25147372.0,995465.1,-264314.62,995465.1,146679.58,2.7222815,2.708625,2.2068312,2.5004387,2.0,0.71428573,309.75,401.0,0.0,2.0,10.0,309.0,400.5,2.0,14.0,0.0,308.7,400.3
72,1,44,0,Label 1,1.0,0.0,28.384777,0.0,337.0,412.0,2.0,25.455845,28.384777,14.192389,1312963.0,2662466.0,526124.0,325.0,401.0,335.60345,411.44827,345.0,420.0,7497.0,16467.0,3208.0,-0.5006735,-0.865044,0.032015193,0.862301,-0.5016467,-0.06919259,0.07591495,-0.0070361616,0.99708945,5942394.0,11616308.0,303313.66,17405.0,30715.0,6309.0,11318.646,22952.293,4535.552,7.211447,1.6024567,5942394.0,-4972955.5,-528822.4,-4972955.5,11616308.0,950490.6,-528822.4,950490.6,303313.66,0.55148864,0.11216312,0.4858488,0.7455829,-0.6664129,-0.6664129,-0.7455829,116.0,-0.6904767,-0.52731574,0.060131624,63526104.0,69950110.0,18568520.0,6393.0,4381.0,2851.0,9204257.0,132976430.0,397216.72,25453.0,49904.0,7939.0,14192.606,15627.818,4148.4634,-0.09803603,1.138317,1.1175814,9204257.0,-19518218.0,-931164.5,-19518218.0,132976430.0,5735702.0,-931164.5,5735702.0,397216.72,0.5681789,0.07353996,1.9317911,6.3863425,88.0,0.30526316,334.01514,409.36365,0.0,3.0,116.0,334.5,410.0,7747.0,380.0,0.10220013,335.60345,411.44827
73,1,45,0,Label 1,1.0,0.0,28.727922,0.0,372.0,412.0,3.0,10.198039,36.142136,12.047379,1881117.0,5300210.0,787068.0,362.0,401.0,369.32935,411.98804,377.0,423.0,6802.0,15188.0,3734.0,-0.38389114,-0.92332774,0.009665534,0.92270136,-0.38398942,-0.034268223,0.035352264,-0.0042368653,0.9993659,14076803.0,62640868.0,189555.97,22058.0,46121.0,5935.0,11264.174,31737.785,4712.982,5.8151836,2.5612612,14076803.0,-24435582.0,-973088.7,-24435582.0,62640868.0,2380908.2,-973088.7,2380908.2,189555.97,0.96270484,-0.21772513,0.3715202,0.453796,-0.8911056,0.8911056,0.453796,167.0,0.03831145,-1.1268747,-0.094591394,64182896.0,64703784.0,18288306.0,6393.0,4314.0,2713.0,9176313.0,131237160.0,406548.66,25453.0,49904.0,7939.0,14524.304,14642.178,4138.562,-0.07358129,1.2266953,1.2108299,9176313.0,-17519614.0,-870907.56,-17519614.0,131237160.0,5702405.5,-870907.56,5702405.5,406548.66,0.50164264,0.2958118,2.2296891,7.5545897,40.75,0.5060606,368.66257,411.0,-5.6043324,4.0,167.0,369.0,411.5,1362.25,330.0,-0.057464536,369.32935,411.98804
74,1,46,0,Label 1,1.0,0.0,23.142136,0.0,339.0,422.0,2.0,20.518284,23.142136,11.571068,895686.0,1945097.0,366903.0,329.0,413.0,337.25925,421.46915,345.0,428.0,8301.0,17686.0,3823.0,0.20846952,-0.9742425,-0.0859766,-0.9779889,-0.20844875,-0.009319298,-0.00884246,0.08602695,-0.99625355,4422628.0,16525223.0,133008.6,16626.0,32973.0,5434.0,11057.852,24013.543,4529.6665,5.799599,1.4022248,4422628.0,-2699476.2,-347465.75,-2699476.2,16525223.0,79352.625,-347465.75,79352.625,133008.6,0.93736213,0.38571048,0.6032531,0.7513934,-0.65985453,-0.65985453,-0.7513934,81.0,0.1950998,-0.7552128,-0.16207027,58701544.0,63669780.0,17259044.0,6393.0,4448.0,2851.0,8461890.0,128656536.0,416729.1,25453.0,49904.0,7939.0,14165.431,15364.329,4164.827,-0.2356167,1.2095021,1.1017708,8461890.0,-18411742.0,-984939.0,-18411742.0,128656536.0,5625732.5,-984939.0,5625732.5,416729.1,0.7435893,0.2861793,1.8711889,5.269465,79.5,0.3375,336.11322,419.2516,0.0,2.0,81.0,336.5,420.0,2112.5,240.0,0.0,337.25925,421.46915
75,1,47,0,Label 1,1.0,0.0,6.2426405,0.0,143.0,423.0,4.0,5.8309517,8.656855,2.1642137,118279.0,240673.0,54017.0,140.0,421.0,142.61539,423.07693,146.0,426.0,7946.0,15465.0,3835.0,-0.29037225,0.9569119,-0.0018750152,0.95397395,0.2896331,0.077758715,0.074951306,0.020790258,-0.9969704,786797.2,3114489.8,67925.516,11084.0,20929.0,4859.0,9098.385,18513.309,4155.154,1.7297817,0.6264747,786797.2,-781791.94,-62363.367,-781791.94,3114489.8,240559.64,-62363.367,240559.64,67925.516,0.64840305,-0.29098982,1.3141016,0.7687943,-0.6394962,-0.6394962,-0.7687943,13.0,-0.33468,-1.1316851,1.4928539,43931812.0,23937212.0,12019402.0,6818.0,3984.0,2816.0,2249836.2,19881348.0,115770.44,17109.0,26720.0,5303.0,13711.552,7471.04,3751.374,-2.1811259,2.544269,0.39226156,2249836.2,-4826256.5,-180006.64,-4826256.5,19881348.0,655551.5,-180006.64,655551.5,115770.44,5.8047357,5.802801,0.51428676,2.0600343,5.6666665,0.43333334,142.41176,422.94116,0.0,3.0,13.0,142.5,423.0,17.333334,30.0,-1.2933428,142.61539,423.07693
76,1,48,0,Label 1,1.0,0.0,9.656855,0.0,351.0,425.0,4.0,8.485281,13.899495,3.4748738,280439.0,512126.0,123394.0,349.0,421.0,351.23077,424.73077,356.0,428.0,9163.0,16322.0,4160.0,0.29984573,0.9392376,0.16710852,-0.9529796,0.28684705,0.09771679,0.043844704,-0.18855098,0.98108417,1053284.2,3105937.5,143438.69,13144.0,23005.0,5778.0,10786.115,19697.154,4745.923,2.1969955,1.0044948,1053284.2,-724134.5,-88382.414,-724134.5,3105937.5,-174960.25,-88382.414,-174960.25,143438.69,0.50410104,0.09679621,0.8086424,0.69814545,-0.7159559,0.7159559,0.69814545,26.0,-0.42030603,-0.7857265,0.41344318,48266196.0,55720880.0,14280149.0,6393.0,4765.0,2885.0,9371493.0,129409224.0,390954.47,25453.0,49904.0,7680.0,14279.939,16485.469,4224.896,-0.32921308,1.032885,0.87501365,9371493.0,-20791314.0,-1047147.94,-20791314.0,129409224.0,5337430.5,-1047147.94,5337430.5,390954.47,0.27741963,-0.087568074,1.0285921,2.9673579,11.5,0.53061223,352.86957,423.17392,0.0,2.0,26.0,352.0,424.0,144.5,49.0,0.0,351.23077,424.73077
77,1,49,0,Label 1,1.0,0.0,11.071068,0.0,267.0,426.0,7.0,10.29563,23.556349,3.3651927,402322.0,739962.0,227483.0,262.0,423.0,266.35556,426.33334,272.0,431.0,7482.0,12977.0,3757.0,-0.5446423,0.11341891,-0.83096385,0.744558,-0.39063805,-0.5413274,0.38600287,0.9135305,-0.12831105,1325550.8,1915577.6,1301299.5,12114.0,19536.0,9045.0,8940.489,16443.6,5055.1777,2.78719,1.3227232,1325550.8,-867275.3,-405582.0,-867275.3,1915577.6,479573.88,-405582.0,479573.88,1301299.5,1.0316005,-0.294673,2.0723946,0.8051453,-0.5930776,-0.5930776,-0.8051453,45.0,0.3551448,-0.22939536,4.390883,48402376.0,26800292.0,13567985.0,5821.0,4262.0,2836.0,2829763.0,13290613.0,189413.56,17887.0,26386.0,8426.0,13680.717,7574.9834,3834.9307,-1.7457911,2.1623323,1.801554,2829763.0,-3571313.8,-287338.62,-3571313.8,13290613.0,846427.06,-287338.62,846427.06,189413.56,4.5509973,5.0251064,10.013784,3.8551393,8.75,0.5625,266.6857,426.7143,-4.8707657,4.0,45.0,266.5,426.5,72.916664,80.0,0.17465822,266.35556,426.33334
78,1,50,0,Label 1,1.0,0.0,8.828427,0.0,368.0,427.0,5.0,7.071068,12.656855,2.5313709,333946.0,694946.0,167286.0,364.0,423.0,367.4375,426.59375,371.0,431.0,8094.0,17890.0,4232.0,-0.4525971,-0.80428207,0.3850795,0.88796294,-0.44607627,0.11197247,0.08171737,0.39261472,0.91606545,2087822.6,3658703.0,453323.97,13608.0,25230.0,7126.0,10435.8125,21717.062,5227.6875,2.2149801,1.180537,2087822.6,-995709.56,-687262.94,-995709.56,3658703.0,-8683.355,-687262.94,-8683.355,453323.97,0.38995072,-0.0914673,0.6493455,-0.5441204,-0.8390072,0.8390072,-0.5441204,32.0,-0.639862,-0.71127856,0.013793809,48959852.0,47658324.0,13881322.0,6393.0,4620.0,2713.0,8007115.5,134352780.0,358131.97,25453.0,49904.0,7075.0,14433.919,14050.213,4092.3708,-0.22445603,1.3465259,0.9742204,8007115.5,-17294030.0,-755531.5,-17294030.0,134352780.0,5519197.0,-755531.5,5519197.0,358131.97,1.3924537,0.52665955,0.9323789,3.3950062,6.0,0.5714286,366.41666,426.375,-0.2857143,4.0,32.0,367.0,426.5,28.0,56.0,0.8639188,367.4375,426.59375
